Дата;Открытие;Макс;Мин;Закрытие;
05.12.2018;114770.0000000;114770.0000000;114740.0000000;114750.0000000;
05.12.2018;114750.0000000;114760.0000000;114710.0000000;114720.0000000;
05.12.2018;114730.0000000;114740.0000000;114720.0000000;114720.0000000;
05.12.2018;114730.0000000;114790.0000000;114710.0000000;114780.0000000;
05.12.2018;114780.0000000;114790.0000000;114760.0000000;114790.0000000;
05.12.2018;114780.0000000;114840.0000000;114760.0000000;114790.0000000;
05.12.2018;114780.0000000;114800.0000000;114760.0000000;114800.0000000;
05.12.2018;114810.0000000;114860.0000000;114800.0000000;114830.0000000;
05.12.2018;114840.0000000;114910.0000000;114840.0000000;114890.0000000;
05.12.2018;114900.0000000;114950.0000000;114880.0000000;114930.0000000;
05.12.2018;114930.0000000;114950.0000000;114890.0000000;114920.0000000;
05.12.2018;114910.0000000;114940.0000000;114880.0000000;114880.0000000;
05.12.2018;114880.0000000;114900.0000000;114850.0000000;114860.0000000;
05.12.2018;114870.0000000;114880.0000000;114840.0000000;114850.0000000;
05.12.2018;114840.0000000;114870.0000000;114810.0000000;114830.0000000;
05.12.2018;114820.0000000;114830.0000000;114790.0000000;114810.0000000;
05.12.2018;114800.0000000;114850.0000000;114800.0000000;114810.0000000;
05.12.2018;114830.0000000;114850.0000000;114810.0000000;114830.0000000;
05.12.2018;114830.0000000;114890.0000000;114800.0000000;114890.0000000;
05.12.2018;114890.0000000;114930.0000000;114850.0000000;114930.0000000;
05.12.2018;114950.0000000;115250.0000000;114950.0000000;115070.0000000;
05.12.2018;115080.0000000;115180.0000000;115000.0000000;115010.0000000;
05.12.2018;115010.0000000;115020.0000000;114880.0000000;114980.0000000;
05.12.2018;114990.0000000;115060.0000000;114950.0000000;115030.0000000;
05.12.2018;115050.0000000;115120.0000000;115030.0000000;115110.0000000;
05.12.2018;115110.0000000;115200.0000000;115100.0000000;115120.0000000;
05.12.2018;115140.0000000;115200.0000000;115120.0000000;115140.0000000;
05.12.2018;115140.0000000;115160.0000000;115060.0000000;115080.0000000;
05.12.2018;115060.0000000;115080.0000000;114890.0000000;114940.0000000;
05.12.2018;114940.0000000;114990.0000000;114890.0000000;114930.0000000;
05.12.2018;114930.0000000;114950.0000000;114880.0000000;114880.0000000;
05.12.2018;114880.0000000;114920.0000000;114880.0000000;114880.0000000;
05.12.2018;114880.0000000;114940.0000000;114870.0000000;114920.0000000;
05.12.2018;114910.0000000;115130.0000000;114900.0000000;115090.0000000;
05.12.2018;115100.0000000;115230.0000000;115100.0000000;115220.0000000;
05.12.2018;115230.0000000;115290.0000000;115090.0000000;115110.0000000;
05.12.2018;115110.0000000;115120.0000000;115000.0000000;115040.0000000;
05.12.2018;115040.0000000;115090.0000000;115010.0000000;115030.0000000;
05.12.2018;115030.0000000;115060.0000000;115010.0000000;115020.0000000;
05.12.2018;115010.0000000;115060.0000000;114950.0000000;115060.0000000;
05.12.2018;115060.0000000;115150.0000000;115060.0000000;115110.0000000;
05.12.2018;115120.0000000;115140.0000000;115050.0000000;115070.0000000;
05.12.2018;115080.0000000;115110.0000000;115050.0000000;115090.0000000;
05.12.2018;115080.0000000;115080.0000000;115000.0000000;115010.0000000;
05.12.2018;115000.0000000;115020.0000000;114930.0000000;114970.0000000;
05.12.2018;114970.0000000;114980.0000000;114920.0000000;114950.0000000;
05.12.2018;114960.0000000;115030.0000000;114960.0000000;114980.0000000;
05.12.2018;114980.0000000;115030.0000000;114920.0000000;114930.0000000;
05.12.2018;114940.0000000;114970.0000000;114900.0000000;114920.0000000;
05.12.2018;114910.0000000;114910.0000000;114800.0000000;114820.0000000;
05.12.2018;114820.0000000;114840.0000000;114700.0000000;114760.0000000;
05.12.2018;114760.0000000;114820.0000000;114760.0000000;114790.0000000;
05.12.2018;114780.0000000;114810.0000000;114710.0000000;114720.0000000;
05.12.2018;114730.0000000;114740.0000000;114650.0000000;114700.0000000;
05.12.2018;114710.0000000;114750.0000000;114700.0000000;114730.0000000;
05.12.2018;114730.0000000;114810.0000000;114730.0000000;114800.0000000;
05.12.2018;114790.0000000;114840.0000000;114750.0000000;114840.0000000;
05.12.2018;114840.0000000;114900.0000000;114830.0000000;114880.0000000;
05.12.2018;114880.0000000;114890.0000000;114850.0000000;114880.0000000;
05.12.2018;114880.0000000;114910.0000000;114860.0000000;114880.0000000;
05.12.2018;114870.0000000;114910.0000000;114850.0000000;114880.0000000;
05.12.2018;114880.0000000;114910.0000000;114870.0000000;114900.0000000;
05.12.2018;114900.0000000;114900.0000000;114870.0000000;114870.0000000;
05.12.2018;114870.0000000;114880.0000000;114850.0000000;114850.0000000;
05.12.2018;114870.0000000;114880.0000000;114860.0000000;114880.0000000;
05.12.2018;114880.0000000;114900.0000000;114860.0000000;114900.0000000;
05.12.2018;114900.0000000;114900.0000000;114860.0000000;114880.0000000;
05.12.2018;114880.0000000;114910.0000000;114880.0000000;114900.0000000;
05.12.2018;114910.0000000;114930.0000000;114900.0000000;114920.0000000;
05.12.2018;114920.0000000;114920.0000000;114890.0000000;114900.0000000;
05.12.2018;114900.0000000;114900.0000000;114820.0000000;114840.0000000;
05.12.2018;114830.0000000;114850.0000000;114830.0000000;114840.0000000;
05.12.2018;114830.0000000;114840.0000000;114810.0000000;114830.0000000;
05.12.2018;114820.0000000;114850.0000000;114810.0000000;114840.0000000;
05.12.2018;114840.0000000;114890.0000000;114840.0000000;114890.0000000;
05.12.2018;114880.0000000;114890.0000000;114820.0000000;114830.0000000;
05.12.2018;114820.0000000;114820.0000000;114790.0000000;114790.0000000;
05.12.2018;114790.0000000;114820.0000000;114780.0000000;114810.0000000;
05.12.2018;114820.0000000;114840.0000000;114790.0000000;114800.0000000;
05.12.2018;114800.0000000;114860.0000000;114800.0000000;114840.0000000;
05.12.2018;114860.0000000;114870.0000000;114830.0000000;114830.0000000;
05.12.2018;114830.0000000;114830.0000000;114820.0000000;114830.0000000;
05.12.2018;114830.0000000;114830.0000000;114800.0000000;114800.0000000;
05.12.2018;114810.0000000;114810.0000000;114780.0000000;114800.0000000;
05.12.2018;114810.0000000;114810.0000000;114800.0000000;114800.0000000;
05.12.2018;114810.0000000;114840.0000000;114810.0000000;114820.0000000;
05.12.2018;114820.0000000;114820.0000000;114790.0000000;114790.0000000;
05.12.2018;114790.0000000;114820.0000000;114790.0000000;114790.0000000;
05.12.2018;114790.0000000;114800.0000000;114780.0000000;114790.0000000;
05.12.2018;114790.0000000;114810.0000000;114790.0000000;114810.0000000;
05.12.2018;114800.0000000;114800.0000000;114780.0000000;114780.0000000;
05.12.2018;114780.0000000;114810.0000000;114780.0000000;114800.0000000;
05.12.2018;114800.0000000;114830.0000000;114800.0000000;114800.0000000;
05.12.2018;114810.0000000;114810.0000000;114790.0000000;114790.0000000;
05.12.2018;114790.0000000;114790.0000000;114770.0000000;114780.0000000;
05.12.2018;114800.0000000;114800.0000000;114770.0000000;114780.0000000;
05.12.2018;114780.0000000;114780.0000000;114740.0000000;114740.0000000;
05.12.2018;114740.0000000;114760.0000000;114710.0000000;114740.0000000;
05.12.2018;114760.0000000;114800.0000000;114750.0000000;114790.0000000;
05.12.2018;114790.0000000;114800.0000000;114750.0000000;114790.0000000;
05.12.2018;114790.0000000;114870.0000000;114790.0000000;114850.0000000;
05.12.2018;114850.0000000;114890.0000000;114850.0000000;114870.0000000;
05.12.2018;114870.0000000;114870.0000000;114840.0000000;114840.0000000;
05.12.2018;114850.0000000;115140.0000000;114840.0000000;115000.0000000;
05.12.2018;115010.0000000;115070.0000000;114990.0000000;115000.0000000;
05.12.2018;115000.0000000;115020.0000000;114960.0000000;114960.0000000;
05.12.2018;114960.0000000;114970.0000000;114860.0000000;114940.0000000;
05.12.2018;114920.0000000;114950.0000000;114920.0000000;114920.0000000;
05.12.2018;114940.0000000;114960.0000000;114920.0000000;114950.0000000;
05.12.2018;114950.0000000;114960.0000000;114920.0000000;114920.0000000;
05.12.2018;114930.0000000;114960.0000000;114930.0000000;114950.0000000;
05.12.2018;114940.0000000;114950.0000000;114910.0000000;114930.0000000;
05.12.2018;114940.0000000;115020.0000000;114940.0000000;114980.0000000;
05.12.2018;114990.0000000;114990.0000000;114970.0000000;114980.0000000;
05.12.2018;114970.0000000;115040.0000000;114960.0000000;115010.0000000;
05.12.2018;115010.0000000;115010.0000000;114920.0000000;114980.0000000;
05.12.2018;114980.0000000;115120.0000000;114980.0000000;115040.0000000;
05.12.2018;115050.0000000;115050.0000000;115000.0000000;115020.0000000;
05.12.2018;115030.0000000;115030.0000000;114940.0000000;114970.0000000;
05.12.2018;114980.0000000;115060.0000000;114970.0000000;114990.0000000;
05.12.2018;115000.0000000;115080.0000000;115000.0000000;115030.0000000;
05.12.2018;115040.0000000;115080.0000000;115000.0000000;115000.0000000;
05.12.2018;115010.0000000;115090.0000000;115010.0000000;115050.0000000;
05.12.2018;115050.0000000;115060.0000000;115030.0000000;115030.0000000;
05.12.2018;115040.0000000;115060.0000000;115030.0000000;115060.0000000;
05.12.2018;115060.0000000;115080.0000000;115010.0000000;115010.0000000;
05.12.2018;115010.0000000;115020.0000000;114980.0000000;114990.0000000;
05.12.2018;114990.0000000;115000.0000000;114970.0000000;114990.0000000;
05.12.2018;114980.0000000;115000.0000000;114970.0000000;115000.0000000;
05.12.2018;115000.0000000;115000.0000000;114980.0000000;114990.0000000;
05.12.2018;114990.0000000;115010.0000000;114960.0000000;114960.0000000;
05.12.2018;114960.0000000;114990.0000000;114960.0000000;114990.0000000;
05.12.2018;114990.0000000;115000.0000000;114990.0000000;115000.0000000;
05.12.2018;114990.0000000;115040.0000000;114990.0000000;115000.0000000;
05.12.2018;115000.0000000;115000.0000000;114990.0000000;114990.0000000;
05.12.2018;114980.0000000;114990.0000000;114980.0000000;114980.0000000;
05.12.2018;114990.0000000;115000.0000000;114970.0000000;114970.0000000;
05.12.2018;114970.0000000;114990.0000000;114960.0000000;114980.0000000;
05.12.2018;114970.0000000;114970.0000000;114910.0000000;114940.0000000;
05.12.2018;114940.0000000;114990.0000000;114910.0000000;114910.0000000;
05.12.2018;114910.0000000;114960.0000000;114900.0000000;114930.0000000;
05.12.2018;114940.0000000;114940.0000000;114900.0000000;114920.0000000;
05.12.2018;114920.0000000;114990.0000000;114910.0000000;114990.0000000;
05.12.2018;114990.0000000;115000.0000000;114940.0000000;114950.0000000;
05.12.2018;114960.0000000;115010.0000000;114960.0000000;114990.0000000;
05.12.2018;115000.0000000;115020.0000000;114990.0000000;115020.0000000;
05.12.2018;115020.0000000;115020.0000000;114980.0000000;114980.0000000;
05.12.2018;114990.0000000;114990.0000000;114930.0000000;114930.0000000;
05.12.2018;114920.0000000;114970.0000000;114920.0000000;114960.0000000;
05.12.2018;114960.0000000;114970.0000000;114950.0000000;114970.0000000;
05.12.2018;114970.0000000;114990.0000000;114970.0000000;114980.0000000;
05.12.2018;114990.0000000;114990.0000000;114960.0000000;114960.0000000;
05.12.2018;114970.0000000;115000.0000000;114960.0000000;115000.0000000;
05.12.2018;115000.0000000;115000.0000000;114980.0000000;114990.0000000;
05.12.2018;114990.0000000;115000.0000000;114990.0000000;114990.0000000;
05.12.2018;114990.0000000;114990.0000000;114980.0000000;114990.0000000;
05.12.2018;114970.0000000;115000.0000000;114970.0000000;115000.0000000;
05.12.2018;114990.0000000;114990.0000000;114970.0000000;114970.0000000;
05.12.2018;114970.0000000;114990.0000000;114960.0000000;114960.0000000;
05.12.2018;114970.0000000;114970.0000000;114940.0000000;114940.0000000;
05.12.2018;114950.0000000;114970.0000000;114950.0000000;114960.0000000;
05.12.2018;114960.0000000;114990.0000000;114960.0000000;114960.0000000;
05.12.2018;114980.0000000;114980.0000000;114960.0000000;114960.0000000;
05.12.2018;114960.0000000;114980.0000000;114960.0000000;114970.0000000;
05.12.2018;114950.0000000;114960.0000000;114950.0000000;114960.0000000;
05.12.2018;114950.0000000;114960.0000000;114940.0000000;114950.0000000;
05.12.2018;114950.0000000;114960.0000000;114940.0000000;114950.0000000;
05.12.2018;114960.0000000;115000.0000000;114940.0000000;115000.0000000;
05.12.2018;114980.0000000;114990.0000000;114970.0000000;114970.0000000;
05.12.2018;114990.0000000;114990.0000000;114970.0000000;114970.0000000;
05.12.2018;114990.0000000;114990.0000000;114990.0000000;114990.0000000;
05.12.2018;114990.0000000;115000.0000000;114990.0000000;114990.0000000;
05.12.2018;114980.0000000;114990.0000000;114980.0000000;114980.0000000;
05.12.2018;114980.0000000;114980.0000000;114970.0000000;114970.0000000;
05.12.2018;114960.0000000;114970.0000000;114960.0000000;114960.0000000;
05.12.2018;114960.0000000;115010.0000000;114960.0000000;115010.0000000;
05.12.2018;115010.0000000;115020.0000000;114990.0000000;115010.0000000;
05.12.2018;115020.0000000;115040.0000000;115020.0000000;115030.0000000;
05.12.2018;115030.0000000;115090.0000000;115030.0000000;115030.0000000;
05.12.2018;115040.0000000;115040.0000000;115000.0000000;115000.0000000;
05.12.2018;115000.0000000;115020.0000000;114990.0000000;115010.0000000;
05.12.2018;115010.0000000;115040.0000000;115010.0000000;115040.0000000;
05.12.2018;115050.0000000;115060.0000000;115050.0000000;115050.0000000;
05.12.2018;115040.0000000;115040.0000000;115010.0000000;115010.0000000;
05.12.2018;115020.0000000;115030.0000000;115020.0000000;115030.0000000;
05.12.2018;115020.0000000;115030.0000000;114980.0000000;114980.0000000;
05.12.2018;115000.0000000;115010.0000000;114940.0000000;114950.0000000;
05.12.2018;114970.0000000;114970.0000000;114930.0000000;114930.0000000;
05.12.2018;114940.0000000;114950.0000000;114880.0000000;114910.0000000;
05.12.2018;114910.0000000;114910.0000000;114830.0000000;114840.0000000;
05.12.2018;114830.0000000;114840.0000000;114720.0000000;114750.0000000;
05.12.2018;114770.0000000;114790.0000000;114740.0000000;114750.0000000;
05.12.2018;114770.0000000;114820.0000000;114770.0000000;114800.0000000;
05.12.2018;114790.0000000;114850.0000000;114790.0000000;114840.0000000;
05.12.2018;114850.0000000;114850.0000000;114820.0000000;114840.0000000;
05.12.2018;114830.0000000;114890.0000000;114810.0000000;114880.0000000;
05.12.2018;114890.0000000;114890.0000000;114870.0000000;114880.0000000;
05.12.2018;114870.0000000;114920.0000000;114870.0000000;114910.0000000;
05.12.2018;114910.0000000;114920.0000000;114850.0000000;114900.0000000;
05.12.2018;114880.0000000;114890.0000000;114880.0000000;114890.0000000;
05.12.2018;114900.0000000;114950.0000000;114900.0000000;114920.0000000;
05.12.2018;114930.0000000;114930.0000000;114910.0000000;114920.0000000;
05.12.2018;114920.0000000;114930.0000000;114910.0000000;114930.0000000;
05.12.2018;114930.0000000;114930.0000000;114910.0000000;114910.0000000;
05.12.2018;114910.0000000;114940.0000000;114910.0000000;114920.0000000;
05.12.2018;114940.0000000;114970.0000000;114940.0000000;114950.0000000;
05.12.2018;114950.0000000;114950.0000000;114910.0000000;114930.0000000;
05.12.2018;114930.0000000;114930.0000000;114890.0000000;114910.0000000;
05.12.2018;114910.0000000;114930.0000000;114910.0000000;114920.0000000;
05.12.2018;114930.0000000;114940.0000000;114910.0000000;114910.0000000;
05.12.2018;114930.0000000;114930.0000000;114900.0000000;114920.0000000;
05.12.2018;114900.0000000;114920.0000000;114850.0000000;114850.0000000;
05.12.2018;114850.0000000;114920.0000000;114850.0000000;114900.0000000;
05.12.2018;114900.0000000;114910.0000000;114860.0000000;114890.0000000;
05.12.2018;114890.0000000;114960.0000000;114870.0000000;114960.0000000;
05.12.2018;114940.0000000;114960.0000000;114910.0000000;114920.0000000;
05.12.2018;114920.0000000;114960.0000000;114920.0000000;114940.0000000;
05.12.2018;114930.0000000;114950.0000000;114920.0000000;114930.0000000;
05.12.2018;114940.0000000;114990.0000000;114940.0000000;114980.0000000;
05.12.2018;114980.0000000;114990.0000000;114960.0000000;114990.0000000;
05.12.2018;114990.0000000;114990.0000000;114950.0000000;114950.0000000;
05.12.2018;114940.0000000;114940.0000000;114920.0000000;114930.0000000;
05.12.2018;114940.0000000;114940.0000000;114910.0000000;114920.0000000;
05.12.2018;114930.0000000;114940.0000000;114920.0000000;114930.0000000;
05.12.2018;114950.0000000;114950.0000000;114920.0000000;114950.0000000;
05.12.2018;114960.0000000;114980.0000000;114940.0000000;114940.0000000;
05.12.2018;114940.0000000;114980.0000000;114940.0000000;114950.0000000;
05.12.2018;114940.0000000;114940.0000000;114850.0000000;114860.0000000;
05.12.2018;114870.0000000;114900.0000000;114810.0000000;114890.0000000;
05.12.2018;114910.0000000;114950.0000000;114880.0000000;114910.0000000;
05.12.2018;114910.0000000;114940.0000000;114910.0000000;114910.0000000;
05.12.2018;114900.0000000;114900.0000000;114870.0000000;114880.0000000;
05.12.2018;114890.0000000;114900.0000000;114890.0000000;114900.0000000;
05.12.2018;114890.0000000;114890.0000000;114850.0000000;114850.0000000;
05.12.2018;114850.0000000;114880.0000000;114840.0000000;114880.0000000;
05.12.2018;114870.0000000;114880.0000000;114860.0000000;114870.0000000;
05.12.2018;114860.0000000;114890.0000000;114860.0000000;114880.0000000;
05.12.2018;114880.0000000;114890.0000000;114870.0000000;114890.0000000;
05.12.2018;114890.0000000;114930.0000000;114890.0000000;114930.0000000;
05.12.2018;114930.0000000;114930.0000000;114900.0000000;114920.0000000;
05.12.2018;114930.0000000;114930.0000000;114890.0000000;114900.0000000;
05.12.2018;114900.0000000;114920.0000000;114900.0000000;114900.0000000;
05.12.2018;114900.0000000;114920.0000000;114870.0000000;114870.0000000;
05.12.2018;114890.0000000;114890.0000000;114870.0000000;114870.0000000;
05.12.2018;114870.0000000;114880.0000000;114860.0000000;114860.0000000;
05.12.2018;114860.0000000;114870.0000000;114860.0000000;114870.0000000;
05.12.2018;114870.0000000;114890.0000000;114870.0000000;114890.0000000;
05.12.2018;114880.0000000;114900.0000000;114880.0000000;114900.0000000;
05.12.2018;114900.0000000;114900.0000000;114890.0000000;114890.0000000;
05.12.2018;114890.0000000;114900.0000000;114890.0000000;114900.0000000;
05.12.2018;114900.0000000;114900.0000000;114870.0000000;114890.0000000;
05.12.2018;114890.0000000;114890.0000000;114880.0000000;114890.0000000;
05.12.2018;114890.0000000;114890.0000000;114880.0000000;114890.0000000;
05.12.2018;114880.0000000;114890.0000000;114870.0000000;114890.0000000;
05.12.2018;114870.0000000;114880.0000000;114870.0000000;114880.0000000;
05.12.2018;114870.0000000;114890.0000000;114870.0000000;114890.0000000;
05.12.2018;114880.0000000;114880.0000000;114870.0000000;114870.0000000;
05.12.2018;114860.0000000;114900.0000000;114860.0000000;114900.0000000;
05.12.2018;114890.0000000;114890.0000000;114850.0000000;114850.0000000;
05.12.2018;114850.0000000;114860.0000000;114840.0000000;114850.0000000;
05.12.2018;114850.0000000;114850.0000000;114800.0000000;114850.0000000;
05.12.2018;114850.0000000;114890.0000000;114850.0000000;114870.0000000;
05.12.2018;114860.0000000;114860.0000000;114850.0000000;114860.0000000;
05.12.2018;114880.0000000;114880.0000000;114850.0000000;114870.0000000;
05.12.2018;114870.0000000;114870.0000000;114850.0000000;114850.0000000;
05.12.2018;114840.0000000;114850.0000000;114840.0000000;114850.0000000;
05.12.2018;114860.0000000;114880.0000000;114860.0000000;114880.0000000;
05.12.2018;114870.0000000;114870.0000000;114860.0000000;114860.0000000;
05.12.2018;114890.0000000;114930.0000000;114880.0000000;114910.0000000;
05.12.2018;114890.0000000;114890.0000000;114890.0000000;114890.0000000;
05.12.2018;114890.0000000;114890.0000000;114830.0000000;114850.0000000;
05.12.2018;114850.0000000;114850.0000000;114830.0000000;114840.0000000;
05.12.2018;114830.0000000;114850.0000000;114820.0000000;114850.0000000;
05.12.2018;114850.0000000;114860.0000000;114850.0000000;114850.0000000;
05.12.2018;114850.0000000;114850.0000000;114830.0000000;114850.0000000;
05.12.2018;114850.0000000;114850.0000000;114820.0000000;114830.0000000;
05.12.2018;114840.0000000;114840.0000000;114760.0000000;114760.0000000;
05.12.2018;114760.0000000;114810.0000000;114730.0000000;114810.0000000;
05.12.2018;114800.0000000;114800.0000000;114790.0000000;114790.0000000;
05.12.2018;114800.0000000;114810.0000000;114800.0000000;114800.0000000;
05.12.2018;114800.0000000;114800.0000000;114780.0000000;114780.0000000;
05.12.2018;114790.0000000;114810.0000000;114790.0000000;114810.0000000;
05.12.2018;114820.0000000;114820.0000000;114790.0000000;114800.0000000;
05.12.2018;114800.0000000;114840.0000000;114800.0000000;114830.0000000;
05.12.2018;114820.0000000;114820.0000000;114810.0000000;114810.0000000;
05.12.2018;114820.0000000;114820.0000000;114810.0000000;114810.0000000;
05.12.2018;114820.0000000;114840.0000000;114820.0000000;114840.0000000;
05.12.2018;114820.0000000;114840.0000000;114820.0000000;114840.0000000;
05.12.2018;114830.0000000;114830.0000000;114810.0000000;114820.0000000;
05.12.2018;114810.0000000;114990.0000000;114800.0000000;114960.0000000;
05.12.2018;114960.0000000;115080.0000000;114870.0000000;114920.0000000;
05.12.2018;114900.0000000;114950.0000000;114900.0000000;114950.0000000;
05.12.2018;114930.0000000;114960.0000000;114930.0000000;114960.0000000;
05.12.2018;114960.0000000;114970.0000000;114950.0000000;114970.0000000;
05.12.2018;114970.0000000;114970.0000000;114930.0000000;114930.0000000;
05.12.2018;114940.0000000;115000.0000000;114930.0000000;114990.0000000;
05.12.2018;115000.0000000;115000.0000000;114890.0000000;114930.0000000;
05.12.2018;114920.0000000;114930.0000000;114900.0000000;114900.0000000;
05.12.2018;114900.0000000;114920.0000000;114890.0000000;114910.0000000;
05.12.2018;114910.0000000;114940.0000000;114910.0000000;114940.0000000;
05.12.2018;114920.0000000;114940.0000000;114910.0000000;114910.0000000;
05.12.2018;114930.0000000;114950.0000000;114920.0000000;114940.0000000;
05.12.2018;114940.0000000;114960.0000000;114930.0000000;114930.0000000;
05.12.2018;114930.0000000;114960.0000000;114930.0000000;114950.0000000;
05.12.2018;114940.0000000;115000.0000000;114940.0000000;114990.0000000;
05.12.2018;114980.0000000;114980.0000000;114920.0000000;114940.0000000;
05.12.2018;114940.0000000;114950.0000000;114930.0000000;114950.0000000;
05.12.2018;114930.0000000;114950.0000000;114920.0000000;114930.0000000;
05.12.2018;114920.0000000;114980.0000000;114880.0000000;114980.0000000;
05.12.2018;114970.0000000;115050.0000000;114960.0000000;115050.0000000;
